C13-label-1	64772.55	89744.77	147702.88	147495.02	236792.61	157751.97	122825.88	95468.94	77970.31	242767.3	174903.25	184333.2	165636.58	62801.01	40779.58	108011.29	233331.38	129218.12	195801.75	231075.2	59317.18	56158.25	210913.81	190865.25	150051.55	198747.33	136343.39	52568.19	54039.08	74950.23	163472.56	64190.3	87565.66	101774.24	73650.81	114842.28	143238.36
C13-label-4	9337.46	0	0	0	0	0	0	0	0	0	31523.97	10690.53	13316.16	0	0	0	16277.23	0	16030.11	0	0	0	0	12078.93	0	15575.62	15933.41	0	0	0	15257.12	8307.25	0	0	0	0	0
C13-label-5	85418.1	148527.55	140044.81	127611.51	106933.51	111395.98	172529.92	110537.84	159936.44	221601.5	121343.19	152683.77	134076.86	130076.44	208906.2	117478.51	113137.31	131255.53	157244.58	151236.36	105384.12	112162.38	165713.05	156302.77	157015.61	156481.08	157849.33	160517.59	180569.44	194677.27	180825.33	187968.25	145308.5	119169	181527.58	166328.05	100219.13
C13-label-6	793398.94	854837.56	832865.25	814298.56	875568.31	757742.5	721039.81	649867.19	858021.25	929279.19	644745	704619	769001.31	828674.81	923336.81	755168.31	805271.31	778669.56	889024.75	705288.5	717007.06	677227.31	810889.31	734958.56	849740.5	854945.31	600395.12	753379	851953.56	788651.44	764994.19	899777.19	696705.44	675559.81	836296.5	967693.19	594464.31
																																					
cMEPP	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	611099.31	686702.5	27346128	12864512	3612639.25	3191200.25	2964924	710428.44	874880.56	25863694	17241786	2578126.25	2811755.75	2269854.75	626145.94	953958.69	27129962	22917792	2854148	4232090	3626457.75	676645.81	12854784	36487604	4999666	2691610.25	3372425.25	2555345.75	612948.5	727217.69	1146286.88	638026.81	946229.75	998462.44	647089.5	1087046.88	914767.5
C13-label-1	31969.05	24076.18	1518831	731474.12	200512.92	200166.36	172361.14	35058.66	47747.3	1487796.12	977781	128098.35	163370.25	119161.59	28368.79	48616.21	1477901.38	1145979.5	147450.73	210326.62	181978.52	41048.82	706229.5	1991534.38	254863.94	168202.12	209375.38	141629.3	30121.15	47690.37	67481.02	35946.12	30033.99	53450.97	33175.95	47995.62	68425.48
C13-label-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13922.67	0	0	4099.69	0	0	0	3914.27	4049.46	0	4644.15	0
C13-label-4	0	26961.78	53172.76	8131.57	21689.07	23998.77	26580.44	30618.52	17738.13	9648.93	26044.88	26422.07	28410.65	24731.83	30758.33	8100.43	24272.71	23374.27	25661.92	19982.33	31571.39	15597.5	20023.27	27330.78	25942.31	23541.33	28576.24	20991.7	15386.51	22942.14	21193.04	25670.43	14616.97	25234.35	32247.59	17943.52	21782.36
C13-label-5	576468.94	621944.56	673897.19	664676.25	627084.44	612535.62	664007.25	593173.38	659320.62	608345.56	634180.12	593185.94	698198.5	617120.44	624483.69	655323.5	671247.31	663180.19	601992.12	606726.31	676653.88	635293.44	608226.69	661778.81	644431.69	596054.5	680678.19	595698.88	582040.06	639596.19	627021.94	628608.06	585696.44	640179.19	654667.31	651381.19	579303.94
																																					
CMP	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	178024.05	163234.02	196225.83	214026.83	268337.97	241817.58	296907.34	198476.92	197168	157831.98	218355.55	185258.23	179712.12	253989.3	204492.31	207269.73	272101.97	221672.3	219602.3	243086.33	247591.95	202984.58	241915.11	294737.28	250740.81	226282.45	209244.98	289462.72	178932.8	202242.77	437223.66	197610	297003.34	326788.62	195109.94	402387.16	388315.47
C13-label-1	11205.85	11938.88	10849.84	0	22254.46	6258.18	22606.68	6456.65	5780.71	5988.44	9489.53	0	8957.87	24127.78	18944.65	10684.62	0	24188.53	4785.54	22432.72	26112.37	16849.15	20407.31	18310.8	19394.79	10047.24	0	0	10442.15	10300.19	34495.01	10306.19	16757.26	25680.03	15869.47	38778.04	29183.37
C13-label-2	0	0	0	0	0	0	0	0	0	0	0	0	3619.96	0	0	2848.8	0	0	0	0	2794.29	0	0	2897.8	0	0	0	3141.07	0	0	0	0	0	0	0	0	0
C13-label-5	0	0	3513.47	3625.34	0	0	3744.34	0	0	0	0	0	0	0	0	0	0	0	0	0	3904.15	0	3029.22	0	0	7266	0	3884.38	0	4377.52	0	4023.07	0	0	0	0	0
C13-label-7	0	0	0	0	0	3363.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4107.65	0	2938.2	0	0	0	0	0	0	0	0	0	0	0
C13-label-8	50077.12	44198.82	43293.52	32648.78	28212.34	46043.23	40158.43	41252.38	36106.36	36596.04	0	49910.57	41119.64	47567.77	43244.48	33875.61	50548.01	59992.55	48265.09	53270.77	35242	43660.29	48882.61	33161.62	40769.32	45589.75	47440.64	46440.05	46133.54	48777.36	47809.51	54018.86	54238.03	48496.61	40681.54	43325.29	39201.39
C13-label-9	218392.47	227696.05	244839	217422.05	201312.56	238850.61	264103.56	243663.17	236698.5	214237.5	244957.27	221727.2	233286.27	257676.55	227974.45	218316.05	231792.36	258142.98	250117.8	234397.08	239143	232323.05	235033.48	245617.83	234615.36	247379.8	231444.55	248035.39	242538.05	244812.52	253699.89	260956.75	286047.59	284948.75	252088.42	271929.62	234870.62
																																					
CTP	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	1732260.38	1494823.88	1474907.38	3028220.25	2659490	2463750.75	6892013.5	2320054.75	1516004.38	860548.75	1741974.88	1783713.38	841679.94	2991197.25	1081754.88	2647248.75	3061407.75	2334813.75	1666302.5	1526245.88	2334912	982367.56	1304985.62	3650626.25	3042770.25	2088609.5	986068.56	5313705	2836791.75	1105912.12	3617820	1873803.5	2054323.88	2507758.75	1992350.88	2767434	2013978.62
C13-label-1	141874.92	66467.88	138034.95	293262.88	292269.69	175186.55	702400.19	247124.44	110503.84	83610.99	180410.42	136675.48	68879.98	279769.09	91480.77	282104.97	287174.84	228677.7	170459.47	152952.92	271823.47	82820.69	129365.18	389604.22	306891	134029.62	89686.7	499768.12	251149.39	122156.37	247266.05	197193.62	213137.88	161235.5	187073.75	294098.88	132156.31
C13-label-2	51542.49	45640.63	0	97162.81	86880.18	51016.39	205479.69	69432.95	56374.88	15305.44	53419.18	54235.44	9526.92	89476.2	23299.68	82745.97	75929.31	74762.88	30702.29	40315.86	80026.65	19807.36	45357.86	81681.87	84322.2	48179.41	0	163226.08	75828.91	15834.78	90228.84	55614.79	51061.73	73427.73	44977.84	63708.23	66036.08
C13-label-3	0	0	0	0	0	0	0	0	0	0	3681.77	0	0	0	0	0	0	0	0	0	4764.83	3458.1	3571.61	0	0	0	0	0	0	0	4820.13	0	0	4589.97	0	0	0
C13-label-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4162.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-6	0	0	0	0	5123.42	0	0	0	0	4127	0	0	0	0	0	0	0	0	0	0	0	0	5020.11	0	0	0	0	0	0	3382.76	4658	0	0	0	0	0	0
C13-label-7	46545	53283.73	32118.52	46318.92	37002.89	72149.16	0	46086.35	35517.59	0	50290.34	54173.08	56047.24	41216.85	56073.22	33826.8	36769.38	52831.58	44193.48	40309.52	53615.07	55857.12	66059.31	33762.57	46947.86	0	59049.45	55431.12	60421.87	50182.16	51822.36	42986.29	47670.72	45791.11	48348.52	60572.57	48633.23
C13-label-8	569042.38	597771.31	596706.06	644382.12	659948.81	605117.69	638668.69	654509.25	605427.31	676577.19	660631.62	641856.5	736092.5	618599.31	683701.06	648206.44	657825.69	703950.56	674927.69	703372.31	614775.5	711753	695457.19	610288.81	739475.69	725675.19	640229.94	709119.56	675228.94	686441.69	632733.31	720078.19	674727.69	722145.75	642561.31	695559.56	641002.94
C13-label-9	3213270.75	3331345.25	3356388	3682942.25	3487014	3340202	3610697	3610034.25	3489538	3430345	3582614.25	3648603	4336596.5	3475471.25	3957850.75	3660006	3879111.25	4015983.75	3649543.25	4054570	3841283	4059962	3952352	3719100.75	3961574	3758532.25	3617262	4048198.75	4062471.75	3963926.75	3477055.75	4040527.25	3793146	3798117.25	3630428.25	3699484.75	3660211.25
																																					
dCTP	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	234836.89	98369.19	116975.88	242646.23	221231.39	185056.44	249003.23	300799.53	102196.6	62628.64	145673.88	165980	63002.61	119533.59	166395.88	177319.25	237106.48	180888.92	135637.23	122640.45	104041.45	159890.81	89639.1	240102	190439.86	146627.14	77097.07	165881.56	299228	182206.73	415747.72	248807.39	285486.78	412888.88	218919.56	392076.03	247535.31
C13-label-1	6734.72	0	4499.17	0	0	13488.13	8073.01	13113.33	5568.86	0	0	13693.93	0	4691.12	0	11889.62	12999.7	9783.03	5417.87	4331.41	6084.07	9598.91	6053.51	10839.43	6456.14	0	0	7985.7	21673.29	8609.37	46879.75	19568.25	16139.14	39029.62	15738.45	25188.04	22633.33
C13-label-2	0	0	0	0	0	0	0	4144.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4313.09	0	0	0	3951.79	0	0	5209.6	5243.79	0	4263.16	0	5463.5	0
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	0	0	3529.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4019.01
C13-label-4	4667.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-6	0	0	0	0	0	0	0	0	0	0	0	0	3542.4	0	0	0	0	0	0	0	0	0	4232.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-7	5413.35	0	0	0	4792.42	5263.42	0	4549.53	4584.35	4044.37	3719.56	3684.51	4815.34	4106.56	6359.5	0	4497.35	5460.79	4662.08	0	9299.31	3624.73	0	0	0	4908.57	6957.04	0	9896.09	6690.26	5395.49	5499.68	5592.53	4838.24	4569.67	0	4979.63
C13-label-8	120004.02	0	130361.44	136536.73	135323.7	143284.52	148490.02	0	142841.11	135103.81	135869.89	136574.36	149915.39	147014.58	149923.95	141856.17	147771.31	153667.92	165237.62	125426.77	158989.11	138589.59	120949	141870.95	157731.14	157067.09	142475.83	164912.81	149335.48	167321.12	144757.33	155728.06	131880.17	172508.62	149718.64	139538.45	128877.91
C13-label-9	703651.81	680851	663159.44	797611.75	720719.06	808258.94	810197.75	738738.56	757777.81	786073.81	794297.5	750194.94	684262.56	775818.69	840433.69	754423.19	789877.06	836654	879364.25	821622.31	742529.44	836025.75	816818.5	762103.81	849173.44	832070.81	761975.5	865032	868121.44	816615.94	782520.44	786169.31	886245.69	851692.94	791028.75	889278.94	758449.81
																																					
Dihydroorotate	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	7676.99	3787.99	6205.59	6333.81	31563.08	23993.48	23522.82	12174.5	23407.71	13361.42	8735.66	25003.47	25798.76	24551.29	27486.33	19822.83	23929.47	27378.33	23503.31	38061.75	29240.63	22204.17	19252.67	33670.71	25055.57	16098.91	34890.11	28541.82	26636.3	28388.69	56072.78	19952.34	31328.74	46006.97	13342.44	39275.04	66043.73
C13-label-1	0	0	0	0	0	0	0	1641.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1719.42	0	0	0	0	0	0	0	0	0	0	0	0	1777.48
C13-label-3	0	0	0	0	0	2036.47	0	0	0	0	0	0	0	0	0	0	0	1854.57	0	0	0	0	0	0	0	0	1524.14	0	0	0	2279.54	0	1738.18	1900.61	1724.38	0	0
C13-label-4	18021.39	23355.53	24840.34	0	30126.46	25448.04	31808.44	27053.18	29010.77	26643.17	30030.93	31024.48	28876.53	38365.98	30363.62	35558.77	38536.97	43809.75	33500.29	38540.65	29722.3	37276.49	34964.69	30907.38	32099.83	37995.17	38704.11	41928.93	42041.2	37683.09	42215.09	33489.42	41728.34	33925.34	39585.79	38210.08	0
C13-label-5	86610.04	97988.59	114546.26	113344.44	120803.98	129606.76	129589.15	135226.11	161119.12	151005.36	146521.86	135092.12	144287.84	140463.69	155250.67	159776.95	174124.7	146655.36	143878.14	174288.08	151054.8	161693.47	175465.2	156119.89	168671.64	187680.25	185697.61	191877.92	173711.48	171682.19	214433.08	212929.77	175918.02	150627.64	164466.31	151749.39	189349.98
																																					
dTTP	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	966160	852393.69	930140.5	1209986.62	1303490.88	1274054.88	1870365.38	1256389.5	987336.25	496650.09	1121808.62	925438	476542.91	1267443	1072401.75	1588351	1075158.12	1127441.38	1088418.38	999948.81	1082625.62	974487.69	1058541.38	1720608.12	1140413	1235157.5	757763	1434722.12	1412139	1109926.88	2151201	1319717	1798014.62	2185782.25	1351200.38	2394838.5	1641522
C13-label-1	0	0	0	0	0	0	0	0	0	7502.04	0	6246.72	6935.78	0	60150.94	0	5974.57	0	0	27302.7	0	38014.2	0	0	0	0	20637.38	0	0	118526.65	56207.57	31119.35	115075.46	0	11907.84	108722.15	46315.64
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4984.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6609.56	0
C13-label-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5580.41	0	0	0	0	0	0	0	0	0
C13-label-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3579.88	0	0	0	0	4786.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-8	13430.61	15899.72	13687.6	25351.07	0	21497.28	25633.42	21868.07	19374.47	7922.23	7462.94	24839.95	13440.63	12957.36	7281.61	14181.09	19411.58	16482.47	8376.8	5287.26	0	6710.36	19881.08	9442.68	0	9275.08	6062.62	14697.02	0	21493.3	14181.34	15129.85	15632.4	8846.03	7495.84	7323.96	5854.87
C13-label-9	205511.67	207833.48	223744.36	230659.62	256272.73	269603.72	300113.56	249639.02	278699.81	224380.06	241469.2	225395.67	196276.42	235311.64	273150.25	263100.09	263898.16	275677.84	276633	257802.05	292060.25	243256.38	245496.67	287231.72	254402.64	306318.28	262430.41	241294.52	242715.86	238811.58	287837.38	268665.84	274671.38	278118.78	291701.53	310719.25	286895.91
C13-label-10	963132.75	1047243.25	1141625.25	1184098.62	1190761.5	1360842.62	1413804.38	1269217.62	1301748.25	1079816	1292733.62	1239524	1077165.62	1250805	1330975.12	1321982.38	1530963.62	1418508.12	1374598	1191635.88	1279309.38	1153731.75	1265816.38	1432410.5	1272864.88	1416224.62	1263930.12	1477850.12	1391592.12	1189065.62	1375571.12	1478078.38	1274874.5	1385078	1410451.62	1450743.38	1239448.38
																																					
DXP	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	273194.09	213082.31	236306.44	236389.89	298885.88	449924.59	649580.94	306158.16	277329.22	267095.03	210323.42	295956.16	386562.84	593230.5	348186.16	291229.91	298414.22	237195.14	298063.03	499899.97	708192	338865.66	284985.91	319850.62	241598.38	360940.25	445001.25	702571.06	281237.38	359526.38	570650.44	308749.47	468143.25	521438.78	304755.62	627086.25	576054.81
C13-label-1	5470.18	0	5116.64	10501.78	6933.72	14381.23	29609.41	14355.11	6052.94	6409.51	5050.13	6338.14	10963.99	0	19861.01	4764.02	5638.91	5698.44	0	13111.64	0	21396.1	5775.98	14949.4	5384.22	12411.9	26623.35	30863.07	10773.98	6214.67	13527.16	7698.11	40111.48	20571.29	10314.13	41786	22100.89
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4387.34	0	4133.06	0
C13-label-4	0	6526.82	4793.69	11429.48	5962.69	15686.54	4468.48	5178.2	5066.54	5741.72	5299.96	10420.32	5027.2	4445.85	12744.47	5947.95	4644.54	9401.8	10188.31	8924.86	15026.45	12381.09	4842.23	5177.25	6539.19	14480.36	4575.39	5449.59	7369.63	5128.32	6457.65	5197.78	6947.94	6219.4	4877.14	6648.63	4691.2
C13-label-5	272280.66	260617.88	232967.23	279560.66	248445.88	267817.91	286269.03	276924.66	308358.28	253621.7	284275.81	276044.12	272182.72	291532.75	306904.44	268722.34	266290.09	274962.66	274316.53	269430	285374.06	241851.2	265885.56	265717.69	269506.16	296322.12	272945.28	262279.22	257400.11	287572.41	310281.59	347661.75	309580.25	320589.62	295551.38	342987.41	225384.48
																																					
Fructose 6-phosphate	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	1738443	1731406.88	2199254	2146140.25	1986488.5	2242195.25	2234832.25	1679785.62	1965906.5	1857423.62	1961330.62	1829775	1767421.12	1677676	1837440.12	2267273.75	2263498.25	2079908	2272995.75	2317006	1606451.5	1941443.12	2038098.38	2646336.25	2315802	2200076.75	1835678.62	1826959.38	2093774.88	1892675.62	3539896.75	1939226.88	2316600	2831396.75	1565404.62	2704146	2281803.25
C13-label-1	110202.31	120386.38	132059.31	139638.11	139335.14	136262.23	144578.7	108248.21	150004.55	122362.94	133346.09	139753.2	139701.62	110947.5	123982.79	137967.52	140709.5	134283.17	151776.67	156982.05	104620.56	139755.42	132544.55	174654.42	154962.89	136007.12	109902.3	108028.05	140707.12	138309.12	254114.17	125598.25	149311.45	182008.64	107497.48	173373.88	183456.67
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	0	0	2024.82	0	0	2290.56	0	0	0	0	0	2213.03	0	0	0	0	4072.64	0	0	0	0	0	3219.55	0	0	0
C13-label-4	0	0	0	0	2112.28	0	2483.74	0	2215	0	0	0	0	2875.68	0	0	0	0	0	0	0	0	0	2270.78	0	0	2330.69	0	0	0	3580.15	0	2560.27	2547.03	3262.89	0	2377.01
C13-label-5	111699.35	110450.06	125546.09	119237.15	120631.51	106849.56	118104.31	126421.85	107857.32	119404.91	111221.71	110117.37	109155.41	109678.1	117950.95	128156.12	112720.9	118951.65	123104.88	131740.3	120976.19	109525.01	129341.25	123996.66	122310.77	118887.4	128173.94	126771.79	134808.55	130905.75	121721.6	102924.23	123408.83	137725.31	100372.6	116924.15	98645.02
C13-label-6	1815474.5	1948911.88	2123516.75	2043573.5	1877080.5	1966515	2195581	2011121.5	1956654.38	2163618.25	1964228.12	1917671	2068616	1986711.62	2106634.75	2029413.88	2081558.62	2166751	2185660.25	2131200.75	2022437.38	2235781.5	2135639	2186755.75	2206748.75	2296308	2167535.5	2089108	2255272.25	2070847.5	2205784.25	2178512.25	2084076.25	2216340.75	1953896	2233587.25	1866445.62
																																					
Fumarate	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	387775.03	745982.94	482958.09	479916.97	478898.97	424486.5	586270.81	464220.75	456455.59	468084.91	430618.72	447583.59	495093.16	565869.06	421155.84	499313.25	509058.88	359866.97	539505.12	539061.38	707529.19	462141.28	487889.72	634437	562777.5	589907.81	564772.88	638788.12	407581.75	410573.53	579405.62	374530.97	497503.59	542203.19	348584.47	602867.75	660841.25
C13-label-1	7542.75	21521.59	5877.91	8416.01	16293.72	13922.05	19163.58	4287.36	6780.56	6268.54	6429.94	13866.19	8102.44	16774.35	7245.73	9421.38	7198.12	5815.14	20589.78	6260	18375.67	12659.2	9354.2	15177.2	9407.58	17022.59	13940.71	31673.88	11390.21	5945.57	14963.33	5366.3	5170.25	11175.74	6509.18	9772.97	9938.51
C13-label-2	0	0	0	0	0	14239.35	0	0	0	6205.87	0	0	0	8870.5	11489.2	20972.21	0	0	6864.91	0	0	9422.85	0	18974.93	0	0	12411.83	11144.52	0	0	0	0	0	9987.79	16955.56	0	0
C13-label-3	681336.06	743930.5	654531.69	684497.94	561994.81	735137.31	676130.19	697415	802501.81	697277.44	733562.69	793491.44	868662.5	658868.25	856217.75	870621.75	758192.81	668840.5	814990.06	770817.5	888704.06	846798.56	787987.69	908147.56	852459.56	903313.56	835761.81	808474.69	703262.75	778141.5	735056.31	786687.31	544852.06	852369.44	746008.44	739011	724365.94
C13-label-4	5188012	5979699.5	5805124.5	5910292	4879289.5	6177589.5	6016087.5	5765833.5	6227908.5	5813597.5	5957415.5	5673648	6910374.5	5747992	7484961.5	6531242.5	5977534	5546879	6371119.5	6373409.5	6815385.5	6383726	6239316	7045185.5	6626218.5	6855639.5	6741098	6117815.5	5577913.5	6109044.5	6022650.5	7011550.5	4796294	6564919.5	6258804	6161663.5	5923867.5
																																					
Gluconate	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	1140104.38	2649601.75	5730858.5	7519394	14759691	14568764	37751584	2333318.25	3096564.75	7081110	11439999	14528551	13806159	48566524	1584849.38	4298470	7578184	12424040	13948880	18430138	41314724	1597148.62	5654203.5	8983251	11846048	17836834	20305198	45853236	2669382	1387509.88	3091486.75	1928789	2877753.25	2309935.75	1892280.62	2504640.25	2291236.25
C13-label-1	93481.5	169483.45	394561.28	0	1026589.69	975891.94	2434359.75	136929.83	202050.44	463091.97	760694.75	900136.06	968116.19	3300176	94173.66	259436	477777.41	843298	946044.44	1216637.5	2823121	105451.35	386232.38	613308.19	762229.94	1160610.38	1338233	3116161.25	0	0	202856.61	130140.18	189603.17	148819.53	123258.5	167014.55	151408.75
C13-label-2	0	2554.78	0	0	3164.42	2050.85	0	0	0	0	0	0	0	0	0	0	1640.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-5	0	3019.83	3118.69	2875.86	0	3342.22	2975.17	3536.17	5219.06	2930.81	2453.49	0	3490.73	4438.42	9143.81	12711.19	0	3605.48	2713.53	0	0	5794.1	2974.71	4933.76	6052.96	4035.4	3848.7	4001.06	3634.89	7067.16	5843.42	7073.19	4490.55	8701.84	5487.44	3389.19	0
C13-label-6	83916.38	131803.62	121921.85	110641.69	111473.22	96209.5	112086.26	131363.39	125948.54	123975	117451.57	107226.05	121173.27	91609.12	164735.06	147541.12	140405.8	118508.1	132934.55	116249.69	116077.37	156117.52	147806.28	143058.33	129633.02	122828.44	113084.99	104584.8	162205.27	174717.06	187710.48	187277.81	170396.14	206560.56	175119.98	192270.5	173966.83
																																					
Glucose-6-phosphate	O2_0_A	O2_5_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	O2_0_D	O2_5_D	O2_15_D	O2_30_D	O2_45_D	O2_60_D	O2_120_D	An_0_A	An_60_A	An_120_A	An_0_B	An_60_B	An_120_B	An_0_C	An_60_C	An_120_C
C12 PARENT	3640352	3356957.5	4589280	4672727.5	5372452.5	5307748.5	5600971.5	3762049.25	4860655	3844616	4726281.5	4765952.5	4280551.5	4146014.75	4629177.5	4849064	6013366	4896235.5	5119079	5550579	3909772.75	3667779.25	4314634.5	5993365.5	5469862.5	4818082.5	4290804	5340438.5	4848068.5	4710665.5	10176469	4497954.5	5344217	7435806.5	3402198.75	6733530.5	6684294.5
