2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C13-label-8	322834.31	325442.44	403805.16	400653.62	459580.03	427105.66	463746.72	415869.09	445379.16	429102.12	408169.75	483240.66	469068.84	474881.09	458544.03	477696.72	500389.72	523778	440261.91	450824.72	475210	489677.47	555334.19	561168.69	425003.72	514283.16	510633.91	548767.44	537559.44	529245.88	569465.56	534690.31
C13-label-9	1779909.62	1742084	2026521.38	2200840.5	2419680.25	2458069.25	2286072.75	2152823.75	2197278	2298870.25	2206675.25	2576128.5	2338544	2306460	2413566.25	2708855.5	2437446.25	3031684.75	2360466.25	2468621.75	2521289.5	2539459	2895237.25	3088040.25	2780127.25	2771552	2799907.25	2942298.75	2905503.75	3047375	3069610	2692075.25
																																
dCTP	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	82697.88	83597.57	48322.49	139489.97	151184.12	76058.62	89134.1	20362.68	215716.73	80015.6	21814.3	98177.13	33293	20060.02	46017.39	138034.23	146937.41	105524.73	26156.96	64050.06	76192.12	36347.11	130456.41	92067.55	243458.17	286822.19	332870	590794.44	224084.17	257901.17	374060.84	160976.23
C13-label-1	5494.75	4224.41	0	6615.59	6292.89	0	0	0	14776.64	0	0	5573.61	0	0	0	6986.38	9684.44	0	0	0	5267.31	0	8552.99	0	23810.52	26211.37	26966.63	40005.86	14452.48	30115.55	38103.68	0
C13-label-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5341.1	7200.31	0	0	5384.4	0
C13-label-6	0	0	0	0	0	0	0	0	0	6232.63	0	0	0	0	0	0	0	4953.2	6613.85	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-7	0	0	0	0	6344.57	0	5676.13	0	5123.69	0	0	5028.86	0	5578.41	5362.29	0	5703.85	0	0	0	0	0	0	0	0	0	0	0	0	0	7543.42	8204.95
C13-label-8	80185.74	82252.4	86085	67183.38	129422.75	114947.35	121831.96	107084.99	109431.84	100297.41	108293.96	102663.27	91508.21	101893.95	117212.63	121382.91	127926.69	119444.84	112436.48	117362.59	122333.19	121385.29	122739.79	105559.98	108020.27	121146.19	140926.58	163508.02	130335.69	142929.48	142507.23	126510.15
C13-label-9	478920.34	477298.59	482066.25	613224.06	560434	604098	556790.56	561556.75	594388.62	534162.94	555616	633491.19	590584.12	612898.31	529857.25	634183.94	653147.44	702072.5	564613.94	595980.25	598263.06	632181.75	661460.81	681530.06	633966.12	654304.5	709422.94	699873.06	673718.12	766811.94	802489.94	681592.44
																																
Dihydroorotate	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	219584.05	101459.06	218886.94	155417.33	124298.15	185083.55	176321	136358.56	289828.28	116223.27	169422.81	154822.11	108835.02	155280	172594.58	186382.25	196652.64	144059.83	143980.27	164251.39	170985.62	182276.08	242655.44	131724.42	134207.19	226621.95	177958.89	423433.88	116902.16	223444.05	231933.31	267083.78
C13-label-1	6605.16	3824.18	14050.39	7402.2	3544.82	8026.9	5899.34	2767.93	11327	6189.27	6870.51	3070.34	2507.7	2925.82	3538.6	11141.76	8098.48	5818.12	3897.57	6198.9	2964.73	3233.54	12065.3	3023.81	3575.96	11153.6	8827.93	27030.24	2466.59	7661.27	8660.69	13370.86
C13-label-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2856.9	0	0	0	0	0	3250.52	0	0
C13-label-3	10879.85	16342.36	12802.88	9367.38	11795.36	21890.65	16440	16592.65	12948.52	9537.25	13033.08	17834.1	10378.3	10885.95	7604.03	6566.21	11774.28	4928.6	10905.97	4628.06	8415.72	14303.43	8924.85	14559.38	8516.69	12336.74	8039.63	11498.05	6866.36	8094.51	12227.07	3715.48
C13-label-4	253535.94	247692.95	241925.67	255127.17	265811.12	241991.81	213395.58	211355.08	221501.3	221492.5	211211.77	216992.98	263373.16	228965.12	232951.5	212929.75	213787.55	232684.75	224397.19	229198.89	213088.75	237410.08	237318.05	229996.88	231088.56	228755.61	235135.88	227725.97	227842.58	201335.52	192059.92	201759.05
C13-label-5	1188395.38	1053114.62	1168558	1104735.5	1075626.12	1105266.38	1103183.38	1122148	1017295.94	1052348.62	1053902.12	1067762.75	1118111.38	1084031.38	1059638.38	1060288.38	965071.69	1098225.5	1072890	1046869.44	1032480.44	1107542.25	1052849.12	1073611.38	1096199.62	1117185	1064448.25	1039460	1089826.62	1073300.38	1142781.25	1032237
																																
dTTP	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	326247.09	559660.31	272703.72	489331.16	630984.25	422483.59	569662.62	151080.52	659906.94	553933.31	291081.25	599924.81	300143.53	325627.75	391715	741647.75	484667.41	755244.69	276863.28	401664.66	502982.72	312538.47	658349.44	702335.81	954421.69	941157	1342827.12	1874242.5	957579	1106738.5	1299889.88	874950.31
C13-label-1	0	0	6581.72	0	0	0	0	0	0	0	0	0	0	26767.3	11237.8	0	0	0	15574.42	10480.37	0	9421.48	0	0	11074.69	0	0	0	0	0	0	32489.77
C13-label-2	0	0	0	0	0	0	8187.94	0	0	0	0	0	0	13705.85	9923.54	0	0	11576.91	0	0	0	7087.72	0	0	17318.13	25613.41	0	25197.01	0	12701.62	17897.73	0
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5987.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5676.33	0	0	0	0	0	0
C13-label-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5629.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-8	0	0	7612.26	0	6891.28	0	0	6638.36	0	6080.66	0	0	23862.38	6925.96	0	8332.78	0	0	0	5971.89	6163.08	13896.67	0	0	9663.48	0	9064.76	0	6564.72	8344.92	5990.16	0
C13-label-9	97697.26	128188.37	120310.09	137820.52	125777.38	142959.91	146091.83	114212.47	125959.38	163190.77	119198.34	165651.92	130821.47	141686.67	124918.15	145393.77	127458.31	152098.33	154286.73	115353.77	155767.62	149880.06	143293.27	167289.98	188726.81	181183.95	144319.77	160355.31	170797.52	140873.75	183730.08	141051.53
C13-label-10	457075.88	543854.56	604440.06	597003.56	618635.5	652896.56	657396.62	614593.75	615226.12	572884.56	578631.56	804120.69	666819.31	680983.94	654157.25	665480.81	602575.81	670883.5	694889.75	658011.31	651926.94	662808.31	742545.81	825175.25	767929	760295.69	814373.81	777702	767671	759821.75	792994	765559.69
																																
DXP	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	461922.28	513393.88	562144.44	669992.81	559746.56	570163.19	938039.81	1011278.25	687821.5	684341.94	535166.81	635626.69	631097.06	738878.56	1009997.75	1395276.62	495769.38	724757.94	565536.06	697055.69	559163.25	664614.25	1004907.19	1358866.5	750126.19	898396.19	1122454.38	1767101.88	698968.94	886108	1083714	1219926.38
C13-label-1	20901.51	23973.12	20351.58	41086.29	23585.9	20628.01	45472.45	57060.34	39842.96	57529.37	18476.56	24423.69	29744.35	36435.63	54404.71	81119.66	19001.07	45122.41	21641.85	42413.66	48590	32501.11	60228.62	68994.05	43735.14	46586.11	70357.55	119060.72	29850.41	0	50285.61	75069.25
C13-label-4	8413.33	15699.42	9166.8	16794.46	21751.97	14650.91	29922.26	17037.91	21632.92	22322.67	17495.28	21186.47	26070.42	18877.96	27434.01	44110.38	17919.4	22332.33	13086.27	22061.22	27715.14	29152.63	17575.8	9519.11	24359.88	31006.74	21653.58	29936.27	15354.28	21766.55	28785.11	15097.68
C13-label-5	529992.31	438958.88	517894.16	518038.59	551630.25	536592.06	576684.62	558552.56	521303.75	512141.97	511706.59	527337.94	529718	507407.91	546039.06	557761.69	563255.19	622223.19	562391.75	582151.81	560178.31	596356.5	576181.44	617989.44	597175.19	550871.56	591825.75	676316.25	560860.44	567350.81	598270	590750.06
																																
Fructose 6-phosphate	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	800729.94	1450718	1077486.38	1357634.12	1282058.88	1640392.88	1855380.38	787943.81	1373964	1900342.5	1288230.38	1991494.12	1488718	1925311.38	1753174.62	1461451.62	857349.44	2012130	1244081.5	1522488.12	1401845.5	1641713.12	1904993	1329789.12	1513765.5	1857394.88	1974721.38	2738669	1429146.88	1602857.38	1934354.12	1425547.88
C13-label-1	61579.85	107804.31	70560.23	105123.62	93963.56	122537.46	129561.25	58690.06	88897.9	123869.62	75451.05	123174.77	111905.46	119041.66	114176.49	118396.65	59725.59	138109.61	85115.45	117681.34	95741.99	93788.69	146638.08	82263.25	77455.2	136954.91	142779.28	160364.91	95444.06	123242.75	124439.88	101672.62
C13-label-2	7469.06	12705.69	10353.93	20200.78	11499.82	0	14865.39	3965.87	18136.14	22729.94	12362.24	35222.2	8558.29	25297.08	10320.9	20921.87	8217.66	20410.18	7466.91	15819.46	9375.12	11740.25	22352.07	13062.75	7403.74	12661.49	18363.74	14723.14	4785.12	15913.62	22546.89	11426.06
C13-label-3	0	2699	2768.08	2597.81	2240.58	4005.62	5355.33	0	2983.27	3753.5	10132.88	3039.23	5527.82	2826.99	3502.01	6459.18	2939.96	6260.01	5295.79	3967.86	3261.52	10354.77	2750.08	7509.08	3554.59	4009.78	3806.22	6069.39	3372.7	5778.59	3957.94	6019.24
C13-label-4	2705.43	0	0	2738.64	0	0	0	2801.13	0	0	0	3285.81	2499.74	0	0	0	0	2973.93	0	0	0	2896.23	0	0	0	0	2667.74	0	2980.21	0	0	2117
C13-label-5	84677.6	73519.13	87958.22	82973.32	87147.87	79663.63	87910.81	91062.71	0	79566.65	80676.3	88131.94	93528.88	74461.93	86419.09	93529.5	82009.61	91605.29	95347.01	74967.64	88852.44	85545.82	87757.21	83519.95	115204.66	102629.45	92982.59	89923.12	90493.34	91617.25	89703.48	84592.22
C13-label-6	1229406.38	1188190.75	1289781.5	1342165.12	1321507.62	1447021.38	1266016.62	1353866	1318797.88	1299003.38	1245783.12	1333809.62	1390108.5	1349786.62	1340814.62	1416066	1529815	1439946.5	1394600	1471059.62	1387937.62	1485577.88	1446823.88	1470647.12	1464583.5	1464745	1453955	1507339.88	1506133.38	1507306.62	1422218.38	1385991.12
																																
Fumarate	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	641856.06	772957.75	637032.19	809129.69	793825.69	885071	1026997.06	1208017.38	767284.19	729777.25	683545.06	707740.56	842407.94	972061.69	1078464.12	1519721.62	1055557.5	829254.19	671713.62	827693.44	770259.81	1062414.62	1216672.12	1424091.5	685612.81	666894.75	755439.44	1097615.12	583574.5	712302.56	755062	952157.5
C13-label-1	9708.25	33178.61	28132.16	18525.37	27738.92	37689.12	30904.01	41148.93	30065.2	24455.13	15605.26	16312.36	26993.38	38140.67	24575.59	60951.77	28527.23	25353.58	26800.9	18808.46	28371.5	35189.56	41406.36	63054.89	9221.5	7775.62	17767.6	42779.9	13079	14970.22	36171.81	23939.69
C13-label-2	4686.62	4976.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4766.59	3638.72	0	0	0	0	0	0	3618.52	0	0	0	0	3995.39	0
C13-label-3	194594.3	187135.33	186142.98	185293.92	146022.33	224456.7	159768.12	158131.55	173959.61	163990.92	160091.64	184144.2	167715.27	180256.81	191490.52	163299.67	124077.15	160194.44	182865.27	193655.75	160264.78	179701.94	161474.05	180168.64	184342.44	182985.05	145237.05	136750.98	169890.2	149580.3	143351.06	161408.56
C13-label-4	1917986.12	1779149.12	1922102.62	1707570	1819475.62	1866678.5	1829139.88	1932142.62	1604289.62	1712537.5	1729821.38	1861116	1858274	1766533.62	1680259	1796016	1423721.38	1623940.5	1854589	1620554.38	1791554	1904846.5	1838232.88	1765924.5	1703027.88	1881287.62	1648160.38	1500343.88	1669203.62	1669079	1652344.62	1709965.12
																																
Gluconate	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	318881.03	1342616.12	2374852.25	5428910.5	8302794	12458093	20661818	49686828	2295509.5	3604380.25	4680655.5	8807526	10792288	17609842	25102362	98493560	3192357	6595809.5	4276756.5	7068932	13214597	17334852	29129246	95275848	2380008	1937523.62	2838044	6056628	1625762.62	2975639.75	3304388.75	2172413
C13-label-1	15626.96	88171.1	152244.7	359961.25	520955.53	743059.5	1417373	3369413.75	147341.3	221828.88	296269.12	547406.94	702760	1195942.88	1690021.88	6517626.5	208942.12	432247.12	262836.22	473346.41	868904.19	1182117.12	1912964.62	6402404	149851.06	123502.84	184461.23	375602.62	118412.54	170466.86	217549.77	137335.05
C13-label-2	0	0	0	0	0	2109.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2174.81	0	0	0	0	0	0	0	0	0	0	0
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2412.51	0	0	0	0	0	0	0	0	0	0
C13-label-4	0	0	0	0	0	1774.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-5	2556.05	5635.84	4381.14	4061.9	3328.56	7887.75	6233.07	4830.34	3131.36	6192.04	6248.84	8199.92	0	7542.19	5650.1	4409.31	6533.58	6165.93	7898.03	9492.65	0	10558.32	4573.48	5559.74	3471.72	11924.76	8631.15	8094.9	11762.19	7877.21	9668.44	0
C13-label-6	43401.98	75243.55	104397.84	112464.29	140488.58	142051.69	162304.55	202642.31	129384.26	147436	154580.7	167080.44	162858.98	168325.89	159769.98	250763.88	132065.25	151710.42	175153.8	170194.52	165324.14	211916.05	221664.83	252662.44	165221.62	198311.19	172589.5	206736.8	185065.5	161975.23	183240	170526.95
																																
Glucose-6-phosphate	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	3099542	5067879.5	3605810	4765840.5	4632270.5	5131435.5	5778565.5	2215397.75	5495184	5938184	3989205	8695328	4395708	5941824	5222061.5	4920830.5	3061676	6428450	3855781.75	4643706.5	4662273.5	4682359.5	6607359.5	4759933	4875770.5	6649496	6629002.5	11191499	4409294	5706195.5	7068336	5383114
C13-label-1	202854	354834.47	246393.95	318429.84	323459.03	321610.72	416170.41	144490.39	360476.5	383076.38	274349.25	624850.56	286531.97	405576.12	362214.97	332622.34	209054.23	438700.78	266130.53	297439.34	307691.88	302809.53	439498.62	323270.22	332225.72	464496.84	412219.47	808628.69	307906.91	392454.91	499796.53	387330.5
C13-label-2	39143.92	0	40335.16	31062.01	0	0	35293.4	30903.05	40659.72	22964.96	0	0	51490.42	35647.64	0	26318.05	13268.37	0	21778.83	24633.62	15736.41	22973.71	29765.54	0	22720.11	0	42390.34	0	24858.95	0	0	33521.61
C13-label-3	0	2582.4	0	4013.08	0	2747.06	3410.75	0	3260.02	0	0	3566.68	0	0	0	0	0	3407.89	0	0	0	0	9566.03	0	0	3851.46	9078.37	5274.01	0	2805.14	3140.6	3049.08
C13-label-4	3063.07	2578.1	3000.23	0	2716.13	3182.32	2743.97	3860.81	3229.44	2698.04	2706.62	2401.43	3166.98	2157.21	3079.06	5189.17	2973.24	5778.64	6469.96	0	3302.62	5134.89	0	5321.83	2627.76	3032.57	0	3451.52	2561.63	3290.98	6742.34	3255.58
C13-label-5	213429.86	209792.98	226217.38	225209.95	233706.94	226693.83	219758.75	215597.64	217623.48	217602.77	242740.52	226790.2	207936.17	239211.56	223647.3	226597.8	229843.05	0	216298.83	234544.92	216025.8	248565.5	226231.69	249570.95	226462.11	253180.61	243549.08	232623.67	267704.09	237587.23	244197.77	237744.73
C13-label-6	3325663	3210077.25	3628616.25	3505973.75	3686451.75	3675255	3454945.25	3721880	3697792.75	3697157.25	3599497.25	3998851	3774520	3759607.25	3579937.25	3812312.75	3739429.75	3969764	3775869.75	3753329.75	3742931.25	3843432	3844760.25	4032532.75	3898558	4066923	4007429.25	3941190	4060555.75	3977311	4232197	3915824.75
																																
Glutamate	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	3141080	4453650.5	4329317.5	4328923.5	4509836.5	5897300.5	6184601.5	5659549.5	4633506	4429880.5	4520904	4577322.5	5098945	6296409.5	5663969.5	6164966.5	2987704.75	5234611.5	4026830.25	4851380.5	5010246.5	6049480.5	7216605.5	5104028.5	3501446	4291690	4302835.5	7288512.5	3459230.75	4227740.5	4702227.5	4364916.5
C13-label-1	182372.12	258896.5	265431.44	263795.38	297813.31	342163.88	383526.22	346340.22	266686.84	269397.25	281676.34	261565.23	288493.16	392340.84	341111.78	381132.09	202370	339829.47	241383.8	309773.03	324974.09	397827.5	423037.84	306461.12	215344.11	234222.05	238194.77	430816.25	174657.36	234146.55	275546	262910.09
C13-label-2	35292.86	51253.39	42113.57	42044.77	49787.18	0	0	31053.54	50277.83	37908.68	46804.69	37493.89	33845.12	0	50227.09	30045.73	51384.96	45092.45	37872.41	0	35437.58	37546.15	38830.1	18580.74	33175.72	32954.61	31788.82	42202.34	32875.22	55643.37	48334.35	33621.51
C13-label-3	351581.12	349971.47	357663.25	342413.59	346839.66	365589.16	340066.59	339602.66	371591	325304.31	338579.28	368130.09	382573.66	387010.09	328974.25	322749.88	355797.41	378860.91	360887.53	340569.12	366810.84	368643.84	361222	366838.22	402656.97	369316.91	386561.66	388730.38	384743.28	373924.12	360253.28	344464.72
C13-label-4	7138564	6709712	6270346	6354288	6773958.5	6451436	6310038.5	6069512.5	6737817.5	6264248	6093802	6579812.5	6519664	6316996.5	5975300.5	6237966.5	6729037.5	6924974	6153342	6217544.5	6195825.5	6251178.5	6231790	6072682	7053576	6700993.5	6749887.5	6651413.5	6559284	6986977.5	6757118.5	6399394.5
C13-label-5	106531784	95837608	94274872	93924928	94866856	94759272	91408128	88112584	98357832	90126016	88123944	94661408	95853144	92108576	88292520	90097848	96789336	98682648	89490408	92292472	92199960	89471240	90203872	86232112	102580992	97862184	96072776	97409664	100522200	99228504	98227256	93752616
																																
Glutamine	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	22655966	11998340	22490010	20476224	22318270	23556400	31265328	152317808	22345016	15845364	19487002	19833038	24306486	28202926	41648980	222415616	17009128	14058944	21114918	23306504	27294514	37274036	65931188	290306144	30284222	41570032	58346560	83558856	38202572	50468940	49549428	81383224
C13-label-1	1092908.12	620270.81	1231754.88	1104353	1186189.88	1211466.38	1604426	8431914	1347248.62	818684.5	1191429.88	1191700	1463324	1645724	2538827.25	12910947	960860.44	758618.5	1190692.38	1210347.12	1639611.5	1943546	3467314	16940042	1660906.12	2365042.75	3523413.25	4773148	2241451.25	2786303.75	2462938.5	4100320
C13-label-2	22732.38	0	24255.16	11406.91	19569.83	57931.49	27554.96	155635.06	42882.67	0	17491.45	30640.95	0	9961.82	40324.71	170838.92	0	24787.37	30370.53	24178.71	28156.99	34613.68	65235.09	295577.47	29856.81	40273.34	45975.61	43347.58	0	32362.62	22833.73	51716.15
C13-label-3	285410.66	151537.59	166103.62	193612.45	131605.94	143098.52	152210.7	181984.36	92183.62	165176.56	152106.62	228017.23	236876.69	174428.8	184414.86	142379.19	89558.25	127002.96	210021.89	181754.88	209347.3	201055	158831.05	176452.14	151388.48	204722.14	200542.11	122330.23	142917.67	201763.42	137682.67	139317.17
C13-label-4	4859380	3932682.75	4260708.5	3612875	3616272.25	4127263.75	4431747	4074853.25	3322413.25	3958011.75	3735807.25	3842927.75	4171075	4032949.25	3969129.75	4010823.75	2740923	3891094	4220775.5	4008074	4078594.25	4616286	4825834.5	4379638.5	3910483	4309437.5	4385500.5	3576720	4400121	4344136	3675515	4262880
C13-label-5	69521288	56832988	60864284	55488432	55467108	60013152	61602704	63965964	50543284	57564224	54977956	56589348	58944940	57827476	58007184	58619756	42966012	53781932	58728772	59089740	58700624	65915292	63222604	66009204	60012684	65582004	59441228	53459744	61284416	63721732	52655792	64486452
																																
Glutathione disulfide	O2_0_A	O2_5_A	O2_10_A	O2_15_A	O2_30_A	O2_45_A	O2_60_A	O2_120_A	O2_0_B	O2_5_B	O2_10_B	O2_15_B	O2_30_B	O2_45_B	O2_60_B	O2_120_B	O2_0_C	O2_5_C	O2_10_C	O2_15_C	O2_30_C	O2_45_C	O2_60_C	O2_120_C	An_0_A	An_30_A	An_60_A	An_120_A	An_0_B	An_30_B	An_60_B	An_120_B
C12 PARENT	22007.48	46271.09	56176.47	92610.84	123246.66	184598.8	185294.7	9300.59	85402.78	101617.66	76251.72	97337.23	157908.92	182156.05	137848.34	36778.9	28025.43	90268.76	77361.24	107651.52	113168.35	152541.38	189125.89	43102.22	95960.02	142926.58	191784.56	421098.12	90004.18	158618.06	225535.88	272297.34
C13-label-1	0	0	4906.13	20582.54	17249.6	46554.19	48526.94	0	18272.09	19628.84	5663.65	15970.48	37250.36	50381.25	24286.28	3679.05	3930.31	22372.53	9334.53	6955.99	21828.17	40034.39	51381.79	0	15382.75	28507.15	37061.23	94840.74	22210.74	38003.8	42118.88	71363.04
C13-label-2	3361.12	2858.92	2937.34	4306.64	4207.61	3920.63	7337.95	0	4303.03	0	4866.9	5020.17	3882.79	9265.17	11021.9	0	0	0	3614.36	4861.91	4073.79	4120.91	6525.44	0	5193.32	5480.3	10937.21	12433.13	9108.75	9832.91	12707.64	10305.98
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3628.78	0	3158.15	0
C13-label-5	0	0	0	0	0	4326.97	0	0	0	0	0	0	3587.84	0	0	0	0	0	0	0	0	0	0	0	0	0	3131.44	2957.91	0	0	0	0
C13-label-6	0	0	0	0	3575.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3019.41	0	0	0	0	0	4394.47	3745.09	3449.58	0	0
C13-label-7	0	7189.17	5253.69	6849.52	16373.48	27170.05	15706.86	0	20899.22	10657.28	4347.11	15765.7	18907.22	35850.15	10760.65	0	0	5941.73	13760.99	10188.95	14671.6	16136.02	27501.01	3617.33	10902.77	9193.64	16162.4	40335.76	23005.53	16053.18	26326.94	28670.23
C13-label-8	0	0	8962.97	6359.44	29776.83	22149.9	14994.86	0	11070.32	11984.55	9279.41	13774.27	22021.06	17690.13	29112.92	0	10104.78	21195.06	16642.64	6380.44	5697.18	25304.12	28021.06	5673.29	18230.98	16838.72	24576.34	33182.79	14957.86	15298.54	35167.92	37976.31
C13-label-9	44846.23	48219.43	78292.59	107503.02	100132.84	112913.03	101769.01	25802.28	86868.91	99886.25	73589.99	99792.15	123471.9	124478	106068.69	66271.98	65010.36	87670.84	79463.43	102073.56	108531.15	130710.16	126906.98	55194.38	109114.43	115629.99	147398.91	167382.11	121234.96	126349.02	171452.06	159712.5
C13-label-10	249178.52	289806.97	452928.59	582314.56	660881.25	795549	623399.62	207908.98	610366.31	693820.69	515453.84	571144.31	764548.81	758029	696611.69	276378.25	393549.12	613222.81	592043.56	648921.94	631418.75	802383.5	867123.56	327018.22	775797	781234.31	988144.81	1093471.12	755927.31	879448.81	1072539.62	1129375
C13-label-11	34835.46	47626.56	64395.09	88450.45	111226.9	121863.66	102840.28	28457.78	88295.96	113973.79	84869.16	106328.09	120320.49	101917.22	103741.75	43903.47	47684.62	93490.95	86712.23	87022.4	93569	108169.71	125949.76	54175.04	104424.16	118934.9	114562.82	136923.27	108884.84	125353.88	155825.52	165331.23
C13-label-12	29200.83	3529.51	13482.67	33218.6	0	0	13618.82	0	0	21544.72	19047.83	31749.4	12565.72	0	49493.19	5104.48	0	22519.65	20570.47	17979.48	6420.89	0	0	0	0	24807.36	54027.44	0	23872.31	26371.47	5528.85	0
