2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
dTTP	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	2187568.25	1947666.88	1831798.88	1244479.38	1921631.38	2149372.75	2317676.75	1010460.69	1763507.88	1735081	1199654.88	1711770.5	1653036.5	2874686	1354659.88	2875898.75	1884635.38	1808641.38	2281785.25	1932412.62	1852230.5	2906822.75	3543918.25	2870921.25	5119568.5	3067999	3061647.75	3324073.75	3767713.75
C13-label-1	0	0	0	0	0	0	0	30755.34	74001.11	56468.6	33123.68	0	57291.32	0	29487.42	0	0	0	0	51326.02	59613.93	0	0	74094.74	171036.98	74195.69	88423.31	102234.38	202686.3
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	7959.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-5	0	0	0	0	0	0	0	0	0	0	0	0	6654.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-8	25269.65	23132.56	13246.82	10637.55	68009.52	22109.17	35260.36	22766.41	13207.54	50672.36	9635.27	71784.37	32766.7	41488.05	11154.02	14561.82	24378.42	31871.03	42220.45	52838.54	44575.25	29525.61	23993.73	50094.99	47418.77	36759.93	35392.54	38833.9	40611.39
C13-label-9	521838.91	579140.69	570526.19	528197.38	551851	526443.31	546386.06	365036.09	544422.31	593223.19	589673.5	556585.69	590463.69	588152.06	538981.56	626203.06	605783.38	513694.53	535418.5	570604.94	549277.56	558144.56	553977.75	530474	556936.81	640439.31	625398.5	552010.69	572772.94
C13-label-10	1799493.38	976921.44	1812880.5	1402080.62	1120104.5	848651.06	1839903.62	2702079.75	2797418.75	2964111.25	1800729.38	2873418.75	2904012.75	3119512	3097873	2878812	3052577.75	2960203	2832243.25	3148611.25	3085382.75	2966740	3035795.25	2870593.25	2911228.25	3139285.75	2780416.5	3090249	2922258.75
																													
DXP	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	1670073	1521689.38	1823925	1917814.12	1691585	2744171	4806950.5	1974346.62	1847092.62	2004480.5	1908057.88	1691571.62	2773789	5882463.5	1593714.12	1452472.88	1634298.38	1614634	1427162.38	2435965	4721573	2450929.75	2988486	3273120	5311817.5	2335818	2810211.25	2998527.75	4058825
C13-label-1	89606.76	55464	88819.45	107090.7	97345.27	167662.12	278304.41	110691.32	107161.16	92237.16	101274.75	96455.12	150979.08	323932.28	93067.05	84675.89	75176.29	106327.81	64690.57	137797.17	277384.78	129609	171628.92	178234.61	314666.97	140626.14	156259.47	158156.47	263355.19
C13-label-4	62088.96	65686.59	52151.37	63259.28	59369.93	62435.16	66165.96	64762.88	66495.38	59489.44	61540.23	62504.55	60490.98	68895.25	62527.58	55986.32	0	67660.79	63901.39	64482.07	34829.81	62411.32	71903.26	71979.21	70289.27	72518.52	60730	66973.43	51263.41
C13-label-5	1054715.38	1178804	1121120.12	1267045	1244239.75	1174383.38	1237744.38	1156198.62	1235482.5	1282643	1179999.25	1341421.25	1351593.62	1179922	1286303.12	1088270.38	1179291.5	1227591.88	1314819.62	1222660.5	1243054.5	1259197.5	1302141.12	1172216	1244483.12	1297560.12	1214446.88	1291692.88	1135826.38
																													
Fructose 6-phosphate	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	2959631.75	3472934.25	4713847	4519229.5	4957523.5	5291926	5595390	3495156	3972814	4617862.5	4758270.5	5128920	4959857	6848725.5	2767766.75	3792830	4118801.25	4082202	4165677.25	4717849	5777212	4451191.5	6008104	5621336	7219479.5	4830054.5	5891202	5967686.5	6072346.5
C13-label-1	194158.7	240282.25	316649.97	297641	328072.34	355746.12	367882.66	233688.2	271591.62	350417.47	326465.97	340145.59	348804.72	468357.47	182930.61	248712.02	304349	265077.47	302719.53	332226.62	388308.72	311675.75	419487.72	410170.25	472348.03	320421.34	378314.03	386398.41	427698.34
C13-label-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2734.49	0	0	0	0	3295.61	5027.07	3391.12	3223.32	4322.32
C13-label-4	2286.07	1955.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2143.28	0	0
C13-label-5	140430.52	151030.88	159572.52	169725.77	170561.19	172276.05	161820.61	184240.25	166980.53	183973.05	155171.5	174943.89	164653.64	169021.09	168976.56	167426.64	184838.17	170885.58	164695.42	159496.77	162767.27	169894.58	180651.25	166156.12	157928.55	158765.48	175204.45	156262.45	168271.69
C13-label-6	2293481.75	2458091.25	2651611	2476820.5	2828675.75	2569957.5	2737300	2804130	2631548.75	2705802	2691243.25	2768237	2596785.25	2737041.75	2829177.75	2694371.75	2696073.75	2796273	2638081.75	2643490.75	2732241.25	2693678.25	2974674	2699319	2573918.75	2718808.5	2683172	2724777.75	2533601.25
																													
Fumarate	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	610802.19	616211.31	679369.75	682338.5	868484.56	1113384.88	1555481.12	592254.94	667173	672472.5	784991.19	840376.81	1240247.12	1665507	574633.06	526867.06	690081.94	721730.31	725477.31	1221343.5	1479480.38	643023.31	741364.19	797377.94	1070136.62	584334.88	693738.69	708060.5	1005549.81
C13-label-1	7225.95	10106.92	7068	13472.83	24259.12	34363.11	64508.54	13663.02	9814.68	26643.4	27228.33	56123.77	52139.05	57568.68	26680.15	12579.08	25677.89	25934.15	21362.78	22431.62	57694	0	16434.95	17261.64	25460.62	8366.77	10100.3	20394.75	44459.83
C13-label-2	0	0	0	0	0	0	0	0	0	7333.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6728.14	0	0
C13-label-3	141192.52	190040.12	180485.14	183208.2	186103.05	164417	190109	184752.77	175937.55	171406.45	178090.73	182574.61	187350.2	144373.8	186481.95	159028.67	157309.16	179798.94	176114.23	169430.78	152561.58	172488.78	152369	188793.89	156916.92	173724.14	169187.8	173230.06	170448.11
C13-label-4	1945365	2199960.75	2110272.25	2039313	2241861.5	1910181	2108332	1904541.12	2090663.62	2053503	2079343	2060225.88	2106127	2043987.38	2131477.75	2027074	2105638.75	2021283.38	2050112	2069462.12	2072453.62	2110259.25	1820860.38	1987865.62	1998769.12	2044779	2060464.12	2050797.38	1893143.62
																													
Gluconate	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	1566470.38	2989249.25	6113162	9362952	14695543	32646122	75848216	1974081	5103932	7449230.5	12184259	17469250	34834056	98971552	2584856	6404541.5	8472144	13455321	15684300	34442188	77517792	4280022	4456276.5	3975753.75	6097626	3175243.75	3627326.75	4054848.25	5492544
C13-label-1	89494.04	216769.33	372379.53	599730.44	982364.19	2160103.25	5009416.5	128930.93	331374.88	485942.16	787598	1151387.88	2296990	4334129.5	161935.42	411818.66	544848.19	923941.06	1011920.75	2304799.75	5186356.5	263679.03	283667.28	251091.88	402461.59	185654.94	228133.36	254158.62	340987.69
C13-label-4	0	1937.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1912.08	0	0	0	0
C13-label-5	2901.86	11126.94	0	13926.45	15652.77	8519.79	5719.09	10648.61	8940.45	10461.81	17960.18	15692.77	10666.32	7566.8	20193.25	19574.34	19475.69	13455.28	12219.91	16710.4	5277.96	20982.24	14402.62	14681.06	23668.46	28190.58	21971.09	17897.24	0
C13-label-6	157907.42	178451.62	193720.44	199623.44	238368.61	253066.08	258066.8	228279.08	223503.64	241532.69	251230.92	370467.25	319782.53	297891.66	260002.62	299455.78	279075.72	288002.47	270891.69	307059.53	321282.09	323207.16	257300.2	294869.44	308913.78	286206.84	321182.5	294527.41	298291.97
																													
Glucose-6-phosphate	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	8896019	8983877	12127439	12166817	11869833	15640724	15087461	8589879	10405209	12074829	12493787	13347669	14366755	19270576	7612470	11011979	13306096	11924399	13194075	13569236	16342503	14264013	15387141	16306896	23974864	13142003	15319825	17715558	18441188
C13-label-1	595020.69	632462.56	858492.31	861354	774100.56	1048683.38	1064741.12	598780.56	730359.31	819262.5	883401.56	972737.69	1005770.06	1367875.38	531425.31	777218.31	881649	794440.25	892771.56	952142.75	1128293.88	934921.56	1042746.25	1110049.38	1683279.62	850534.56	1096696.38	1267998.62	1260460.62
C13-label-4	0	0	0	0	2246.42	0	4077.16	3315.79	0	5061.45	0	0	0	0	11769.39	4282.17	0	4668.43	3416.58	6253.71	3281.83	3835.34	0	4237.5	0	3301.89	8181.55	3572.6	3790.61
C13-label-5	374207.12	391394.12	422415.38	444533.34	401538	258837	410532.66	454425.97	466900.5	487067.25	466777.41	452928.25	435438.09	440526.25	484751.62	441567.5	465299.34	463589.66	491797.62	470255.22	444521.38	510553.12	438320	465875.41	414731.78	465031.28	481649.59	540749.5	472708.03
C13-label-6	6427283.5	6555949.5	7093914.5	7293852.5	6400302.5	7054912.5	7232940	7614332	7415465.5	7459275.5	7557312	7652820	7565808.5	7136146	7743496	7589618.5	7645282.5	7490454	7598100.5	7671566.5	7408612.5	7886241.5	7209368	7655480	7375506.5	7887299.5	7717486.5	8055389.5	7335551.5
																													
Glutamate	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	24145688	27443056	26831566	25514784	29150192	27803086	30006344	21617574	24931486	25086110	26111458	25474552	28905176	29445104	21652984	21907742	20592190	22744256	22938744	25425520	27155962	19663622	20209262	20357216	22340094	19159650	19188966	21167600	21048608
C13-label-1	1166937.12	1263869.12	1254704.88	1298504.38	1403928.38	1356773.75	1534924.62	1012089.06	1270962.12	1258150.88	1196146	1241008.62	1471640.5	1484905	1112247.62	1069938.38	1073645.12	1150019.12	1228249.38	1294867.88	1272894.88	1079453.5	1026721.75	1030707.56	1250946.12	999750.25	1026510.69	1091519.62	1090503.62
C13-label-2	13020.51	20195.4	11429.8	0	40366.31	13863.31	20578.25	21400.36	37762.31	25647.55	11012.59	26083.64	23042.48	32839.29	22523.26	13958.32	23528.68	32063.71	10889.1	19108.39	25049.55	37682.24	19686.34	21802.47	17593.43	11427.6	21055.79	33263.19	29525.91
C13-label-3	252879.89	227669.08	0	239039.5	260239.06	211710.19	234374.27	0	255525.77	299988.69	282649.28	268241.28	262092.25	0	278518.44	252590.45	256419.45	283576.28	274101.88	289515.59	241134	269521.75	287400.5	265807.22	285222.59	296467.91	255384.5	313179.34	267471.97
C13-label-4	4465106	4557088	4236231	4136867.25	4327619	3755190.75	4220704.5	4684585.5	4818568	4707360.5	4665930.5	4436781	4363664	4076344	4998519	4634713	4272566.5	4690725.5	4447375.5	4515149.5	4598019.5	4750246	4703618.5	4534501.5	4449294	5153746	4738607.5	5164039	4803948.5
C13-label-5	70460904	67176168	65650228	61284404	67260664	60802556	63668268	67893640	73304520	72135800	69641888	67710984	65535476	62159500	75586864	70166632	69188880	69072408	69489568	69705912	70543464	74371520	72957832	70922264	68863680	75724952	71610976	77804168	75532152
																													
Glutamine	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	131167960	92093352	64368032	105519048	134297600	191600000	320773408	114401944	91036552	66237088	115887488	146923952	231456688	271181856	132350728	93680288	81763912	119316424	134461584	160704256	220127024	112272296	128321912	151947696	190405760	96236280	106166240	108867112	175574112
C13-label-1	6926173.5	4832773.5	3544857.25	5972352.5	7606032	10876641	16105949	6039244	4757342.5	3203923.25	6345786	7959058.5	12508569	15439715	7126228.5	4849962.5	4357396	6570627.5	7872738	9013537	12472507	6351317.5	6568158.5	8339845.5	9145009	5662644	5643291.5	5690197.5	9714749
C13-label-2	99869.88	24238.39	46945.27	44897.78	50615.19	228272.12	314655.34	57036.98	53876.37	43359.88	116308.56	162048.48	156668	293244.34	116053.54	66304.34	113973.75	62887.13	91097.38	102673.94	258101.2	55679.16	78418.54	125264.49	136079.58	77590.59	93405.77	61236.17	220345.52
C13-label-3	321193.97	272844.72	244816.55	239591.38	268849.84	269856.59	120758.71	283286.16	178420.38	196356.19	234517.75	351727.28	302537.09	287059.53	299886.16	241926.55	257333.55	279992.34	210156.17	226823.52	252582.64	306324.72	275668.12	355422.38	187952.62	269432.72	307162.09	250068.08	346479.91
C13-label-4	5199422.5	5405447.5	4753473.5	4592121.5	5631389.5	4933595.5	4507795	4999882	5015942.5	5374453.5	5266289.5	5315734	4967762	5413569.5	5052992.5	4830083.5	5422328	5267010	6260364.5	5177770.5	4928432.5	5927004.5	5599189.5	5722280.5	5001632	5461584	5237618	5175146	5347388
C13-label-5	77857944	73168896	65143484	74492408	85130512	75060888	80108152	77046872	78237736	76339672	77561544	83792336	77963992	77434584	83395144	75849216	81874080	79680288	92634008	78316936	80076248	88278616	77678320	80970824	78673832	82255504	81648384	76615904	81008440
																													
Glutathione disulfide	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	147416.05	139067.52	173927.45	396771.16	439697	314625.31	179839.52	232010.75	197857.88	217719.94	340164.84	567963.44	529143.5	369474.28	208133.2	178592.88	225371.05	438893.91	431861.28	476964.09	341965.19	537096.25	497974.03	690763.56	1719780.38	625190.31	687572.38	710127.19	1270302.12
C13-label-1	39819.89	29173.38	19672.11	98732.43	110167.62	26589.28	35470.87	40560.39	41219.04	39015.88	91884.85	134379.17	86136.54	64538.77	42824.05	34400.36	62985.28	102807.98	92298.38	118322.1	72297.16	136734.69	125371.78	171662.42	358533.16	163909.86	171938.08	186253.55	285616.16
C13-label-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3506.15	0	0	0	0
C13-label-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3103.43	0
C13-label-7	0	0	0	0	0	0	0	0	0	0	0	0	4119.32	0	0	0	0	0	0	0	0	0	4225.03	0	0	0	0	0	0
C13-label-8	16672.67	7404.27	14777.71	17270.55	37894.06	13578.09	3334.76	17051.37	15645.52	5232.72	17583.43	34452.16	41187.12	20391.88	22116.34	16148.22	12076.59	39294.28	33231.79	41033.97	0	30092.56	37586.71	56941.51	54845.53	72256.77	46883.03	47392.3	63823.77
C13-label-9	173459.98	148462.55	144887.7	290154.22	300689.34	244046.02	174790	262598.84	220301.48	228728.42	271324.97	389998.84	438150.53	297529.22	288282.84	249422.92	220746.88	442189	348749.03	386822.16	272632.59	472696.97	416184.09	574253.38	818038.44	677151.69	560956.06	533738.44	666868.56
C13-label-10	1156422.5	912764.81	1014147.75	2028466.62	2000188.38	1490560	1067083.88	1750492.88	1367632.75	1439650.62	1851237.12	2646926.75	2835064	1760240	1780002.38	1558853.12	1645731.5	2687672.75	2271032	2376889.25	1832465.88	3441916	2601842	3729093.25	4957115	4070279	3653415.75	3407187.75	4436161.5
C13-label-11	158683.38	122059.16	156591.61	270807.53	275419.47	234496.8	157497.45	230677	187069.88	191547.61	233683.17	254974.33	281416.47	254645.89	249150.61	201973.14	161185.75	372815.97	311178.25	337100.47	251872.64	444837	345737.97	499482.47	665337.31	565811.44	527687.5	454112.12	593711.88
C13-label-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4547.73	0	4343.01	0	3848.38	0	0
C13-label-17	15688.01	15282.44	5980.39	8721.25	13684.75	4171.02	4758.48	16169.97	6066.49	18182.9	17492.42	13833.79	29951.67	6194.05	26439.25	16335.26	23528.32	19057.99	12761.82	16588.84	15534.55	42232.64	19973.47	30344.06	24518.41	67385.51	30383.77	23432.69	32414.23
C13-label-18	126879.43	100530.2	83593.63	123288.48	117745.43	87211.9	85288.2	168650.08	141500.47	126322.23	138656.2	159872.64	201285.3	106017.98	234817.64	173704.17	154374.88	198135.31	176999.89	160183.7	136137.45	261512.62	201533.75	202998.86	199020	433960.59	260241.95	236223.89	192060.7
C13-label-19	683154.31	579921.44	557801	742845.69	748431.25	531370.31	510560.72	978077.06	755397.75	715070.5	748888.5	981044.75	1208472.62	744330.19	1446133.88	1084083.88	1077831.5	1215362.88	958083.81	911260.81	795704.06	1548485.62	980995	1370655	1188926.75	2427561.75	1489908.38	1256347.88	1154053.5
C13-label-20	2189439.75	1817849.62	1743419	2563204	2242943.75	1645056.62	1521492	3275983	2484485.5	2297399.75	2287061	3040495	3893900.25	2189806.5	4555776.5	3218411.25	3307176.75	3724258.25	3031514	2854020.75	2636602.25	4931391.5	3214449.25	4518816.5	3854174	7408548	4781821.5	4185885.25	3669571.75
																													
Glutatione (reduced)	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	2188051.75	1207806.88	4316734.5	4486235	5818158.5	6292991.5	4585378.5	2800796.25	3882971.25	4231670.5	4845818	5045098.5	4179250.25	5460836.5	1942720	2577341	3147428.75	3731649.25	4923492.5	4995755	4264986	1485531.38	4158060.25	3371008	5461010	1051596	2984016	3887920.75	5936396.5
C13-label-1	226390.14	125641	407543.75	566780.94	551342.62	671991.44	426919.41	290125.72	388466.16	390362.12	540902.12	524218.84	394859.78	559996.06	205194.67	255955.39	313617.25	349565.91	476369.78	536123.94	426985	143341.73	486984.22	374867.22	570344.5	91856.71	313558.34	443503.78	522450.84
C13-label-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15774.23
C13-label-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15419.85	0	0	0	0	0	0
C13-label-7	0	0	14013.48	14789.26	0	0	0	0	9678.15	13242.28	0	0	0	0	0	14332.7	0	12903.22	0	0	0	0	0	0	0	0	0	0	0
C13-label-8	139846.27	70020.18	129524.8	145960.03	238271.92	199587.05	152764.19	156510.8	172567.97	176306.77	199988.12	175958.92	171526.16	155485.17	94119.73	171210.2	148345.95	138960.38	200598.55	166305.94	172796.77	25617.38	104977.38	117233.98	112844.45	17696.03	115208.23	144899.36	135500.25
C13-label-9	1319223.5	811485.06	2219106	1906291.12	2152806.25	2019164.38	1968694	1452105.38	2150845.25	2212177.75	2032848.5	1838638.62	1816565.5	2164115	1572273.12	1747680	1864591.5	1584290.12	1910988.62	1704161.62	1820850.38	606179.88	1635011.38	1408727.12	1221040.38	546271.44	1353675.88	1540198.88	1567139.12
C13-label-10	8445668	4684986.5	13505724	11128991	12742831	13074216	13299871	10384624	12576735	13308033	12907016	11643999	11017153	13426852	9367133	11470699	11881168	10424087	11843416	12104201	12064104	4108715	10229632	8431164	7583236	3060698	8145888	9267337	9574965
																													
Glycerate	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	1940428.38	1592441.88	2378565	2135684	3391356	3371435.25	3671436	1892430.12	2036940.38	2025099.38	2821975	2567564.75	4666026.5	3322942.75	1900207.38	2288621.25	3590638.75	2378760.75	2718724.25	2953799.25	4402643.5	3419983.75	2624844.5	3987997.75	6101578	2369899.25	2498167	5221493.5	4331372.5
C13-label-1	49265.35	53757.64	85064.94	70253.18	113721.09	100556.84	122104.09	60344.33	58751.32	63162.03	95254.27	78364.26	154696	111260.24	62474.8	63607.83	115452.94	79572.93	78334.68	88159.74	135014.48	111016.28	78661.71	125884.54	193990.86	62279.94	78391.88	169684.38	148088.53
C13-label-2	3396.7	4172.25	4894.13	2793.12	4634.92	2671.86	2543.61	8515.28	8099.52	0	9657.9	2821.06	8082.33	8438.95	3000.96	3936.1	7709.4	0	5600.45	5120.04	5029.94	5927.11	7841.04	7809.35	0	9640.76	5316.25	6900.31	2117.32
C13-label-3	241849.7	252276.94	237562.89	252489.92	263045.56	254054.25	251228	272246.25	279570.34	278425.5	289633.97	280531.84	273900.28	282541.62	291162.59	268949.62	271756.25	278554.81	304981.97	278184.5	296311.34	293184.72	280074.84	289677.31	273632.12	294990.12	293974	317975.31	290381.22
																													
Glycerol-3-phosphate	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	489124.91	465083.84	607881.75	465653.12	479374.84	662847.06	1142705.88	497876.59	473086.91	572399.25	449410.03	497963.62	537769.81	1298202.12	463631.25	502167.12	453152.59	411533.53	425010.12	547644.31	1041669.5	662109.69	767149.56	765966.06	1370953.88	615804.31	714790.31	744515.56	1257402.62
C13-label-1	16270.45	0	16614.18	13215.12	14786.15	19261.25	31355.96	10781.66	11887.32	0	11009.51	14273.67	22008.01	45497.02	13026.94	16255.18	4422.5	6316.04	12707.86	16298.28	34253.54	13563.31	27202.36	33982.79	45580.12	17082.45	20983.21	19131.63	40751.71
C13-label-2	36886.62	37355.63	40771.64	38501.78	42737.42	39213.89	27796.63	45664.91	42720.53	42854.55	43104.97	43530.13	44580.05	43596.21	41611.09	31523.5	38375.41	42071.28	46127.56	46080.83	44139	46049.79	39960.36	38533	43356.92	40160.14	51876.94	45260.19	35052.1
C13-label-3	1323597.38	1418142	1492020.5	1419764.12	1464960.88	1420130	1476965.12	1501791	1459671.62	1537434.38	1447107.38	1506351.62	1453599.5	1499364.38	1501941.38	1511455.38	1547951.62	1442056.5	1429069.62	1493812.12	1554515	1533545	1467409.88	1525122.62	1495689	1480677.5	1445362	1498094.38	1602706.12
																													
GTP	O2_A_0	O2_A_1	O2_A_5	O2_A_15	O2_A_30	O2_A_60	O2_A_120	O2_B_0	O2_B_1	O2_B_5	O2_B_15	O2_B_30	O2_B_60	O2_B_120	O2_C_0	O2_C_1	O2_C_5	O2_C_15	O2_C_30	O2_C_60	O2_C_120	An_A_0	An_A_30	An_A_60	An_A_120	An_B_0	An_B_30	An_B_60	An_B_120
C12 PARENT	5989176	3494809	5777168	3372384.75	4437622.5	7412346	6957834.5	1793975	3450966	5042111.5	3180255.25	4066152	3873264.25	8375499.5	2427300	8498798	10614255	6180248	8217154	6315365.5	4273502.5	6409245.5	10406193	5101101.5	14589011	6433444	5582648.5	6588104	9402999
C13-label-1	719860.75	397580.25	631408.94	420448.78	530977.31	917918.25	798257	161364.34	444897.12	647856.56	391953.59	493720.22	466496.62	969633.81	300892.16	983296.25	1300031	683811.94	916812.75	706551.31	559722.44	759409.19	1305113.88	624615.12	1747912.88	817189.56	633906.06	782897.44	1130571.62
C13-label-2	79751.35	40038.29	72567.98	44107.49	26068.21	74369.34	137950.45	54107.14	22209.39	113540.88	41189.9	87541.28	62159.36	265137.44	32308.48	93064.65	135126.36	189794.33	91733.41	75312.22	84308.23	68615.95	198947.62	71883	173078.8	74107.27	113109.9	115778.71	203657.67
C13-label-3	8965.45	0	6427.68	6131.95	7809.06	0	0	0	0	6629.7	0	7027.29	0	10055.56	0	6465.72	8504.75	0	0	12194.81	0	9645.88	12214.89	6379.56	15121.84	8118.67	0	8257.03	12366.41
C13-label-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13-label-8	49775.38	96844.66	89031.52	97255.62	92496.15	97713.45	87778.15	120273.75	52545.56	85318.79	87974.25	83007.51	59729.71	86657.98	101273.09	96789.62	89780.31	77244.59	105325.84	89919.7	87171.3	90564.27	108343.04	101385.69	73008.32	97330.02	106162.12	57190.47	75748.95
C13-label-9	1184985.88	1252359.25	1155736.62	1148351.5	1192537.12	1226595	1179985.12	1204622	1197098.38	1423641.12	1433709.5	1191153.38	1207951	1406662.38	1275107.88	1407445.88	1364000.75	1396642.38	1390647.12	1351795.88	1481034.5	1547395.62	1307536.5	1383335	1479589.12	1452148	1388027.12	1380910.12	1371076.62
